State,Year,Month,Indicated,Combined_Value
Mississippi,2023,7.0,Anxiety,33.6
Mississippi,2023,7.0,Depression,20.233043478260868
Mississippi,2023,8.0,Anxiety,31.3
Mississippi,2023,8.0,Depression,22.99817663817664
Mississippi,2023,9.0,Anxiety,31.4
Mississippi,2023,9.0,Depression,20.7653807106599
Mississippi,2023,10.0,Anxiety,29.9
Mississippi,2023,10.0,Depression,19.85913043478261
Mississippi,2023,11.0,Depression,21.262458471760798
Mississippi,2023,12.0,Depression,19.31216931216931
Mississippi,2024,1.0,Anxiety,21.0
Mississippi,2024,1.0,Depression,84.02
Mississippi,2024,2.0,Anxiety,18.8
Mississippi,2024,2.0,Depression,19.15
Mississippi,2024,3.0,Anxiety,19.7
Mississippi,2024,3.0,Depression,21.05
Mississippi,2024,4.0,Anxiety,19.950000000000003
Mississippi,2024,4.0,Depression,20.55
Mississippi,2024,5.0,Anxiety,20.3
Mississippi,2024,5.0,Depression,20.9
Mississippi,2024,6.0,Anxiety,24.1
Mississippi,2024,6.0,Depression,24.5
Mississippi,2024,7.0,Anxiety,21.4
Mississippi,2024,7.0,Depression,21.1
Mississippi,2024,8.0,Anxiety,21.4
Mississippi,2024,8.0,Depression,21.4
Mississippi,2024,10.0,Depression,100.0
Mississippi,2024,11.0,Depression,33.02752293577982
Mississippi,2024,12.0,Depression,19.047619047619047
Missouri,2019,1.0,Depression,21.08626198083067
Missouri,2019,2.0,Depression,19.389312977099237
Missouri,2019,3.0,Depression,19.937205651491364
Missouri,2019,4.0,Depression,18.601190476190478
Missouri,2019,5.0,Depression,23.076923076923077
Missouri,2019,6.0,Depression,21.884057971014492
Missouri,2019,7.0,Depression,22.824302134646963
Missouri,2019,8.0,Depression,23.63238512035011
Missouri,2019,9.0,Depression,22.404371584699454
Missouri,2019,10.0,Depression,23.98843930635838
Missouri,2019,11.0,Depression,20.593368237347295
Missouri,2019,12.0,Depression,20.518358531317496
Missouri,2020,1.0,Depression,22.606382978723406
Missouri,2020,2.0,Depression,21.016483516483518
Missouri,2020,3.0,Depression,18.894472361809044
Missouri,2020,4.0,Anxiety,30.4
Missouri,2020,4.0,Depression,23.654682080924857
Missouri,2020,5.0,Anxiety,31.825
Missouri,2020,5.0,Depression,24.083565989847717
Missouri,2020,6.0,Anxiety,29.25
Missouri,2020,6.0,Depression,21.21054753820034
Missouri,2020,7.0,Anxiety,35.166666666666664
Missouri,2020,7.0,Depression,23.884183736809437
Missouri,2020,8.0,Anxiety,27.8
Missouri,2020,8.0,Depression,22.371583710407243
Missouri,2020,9.0,Anxiety,29.866666666666664
Missouri,2020,9.0,Depression,21.55131455399061
Missouri,2020,10.0,Anxiety,35.35
Missouri,2020,10.0,Depression,24.432934131736523
Missouri,2020,11.0,Anxiety,34.25
Missouri,2020,11.0,Depression,25.734477611940296
Missouri,2020,12.0,Anxiety,35.7
Missouri,2020,12.0,Depression,26.393917525773197
Missouri,2021,1.0,Anxiety,35.0
Missouri,2021,1.0,Depression,24.916726618705034
Missouri,2021,2.0,Anxiety,33.7
Missouri,2021,2.0,Depression,21.9921997105644
Missouri,2021,3.0,Anxiety,30.95
Missouri,2021,3.0,Depression,23.4375226039783
Missouri,2021,4.0,Anxiety,27.7
Missouri,2021,4.0,Depression,23.809031413612566
Missouri,2021,5.0,Anxiety,26.35
Missouri,2021,5.0,Depression,23.259936247723136
Missouri,2021,6.0,Anxiety,27.0
Missouri,2021,6.0,Depression,21.2331861575179
Missouri,2021,7.0,Anxiety,26.7
Missouri,2021,7.0,Depression,23.51751479289941
Missouri,2021,8.0,Anxiety,27.5
Missouri,2021,8.0,Depression,23.937748538011697
Missouri,2021,9.0,Anxiety,29.96666666666667
Missouri,2021,9.0,Depression,23.222826691380913
Missouri,2021,10.0,Depression,21.74688057040998
Missouri,2021,11.0,Depression,22.150139017608897
Missouri,2021,12.0,Anxiety,27.05
Missouri,2021,12.0,Depression,23.688912175648703
Missouri,2022,1.0,Anxiety,26.2
Missouri,2022,1.0,Depression,21.862321083172148
Missouri,2022,2.0,Depression,22.115384615384613
Missouri,2022,3.0,Anxiety,29.8
Missouri,2022,3.0,Depression,21.396602209944753
Missouri,2022,4.0,Anxiety,28.3
Missouri,2022,4.0,Depression,22.34500727802038
Missouri,2022,5.0,Depression,21.568627450980394
Missouri,2022,6.0,Anxiety,27.15
Missouri,2022,6.0,Depression,23.313846153846157
Missouri,2022,7.0,Anxiety,27.8
Missouri,2022,7.0,Depression,24.038010825439784
Missouri,2022,8.0,Depression,23.728813559322035
Missouri,2022,9.0,Anxiety,30.1
Missouri,2022,9.0,Depression,22.707878787878787
Missouri,2022,10.0,Anxiety,36.3
Missouri,2022,10.0,Depression,22.909650436953807
Missouri,2022,11.0,Anxiety,30.8
Missouri,2022,11.0,Depression,24.341444652908066
Missouri,2022,12.0,Anxiety,31.3
Missouri,2022,12.0,Depression,23.61399014778325
Missouri,2023,1.0,Anxiety,26.9
Missouri,2023,1.0,Depression,23.360653594771243
Missouri,2023,2.0,Anxiety,31.1
Missouri,2023,2.0,Depression,22.68918032786885
Missouri,2023,3.0,Anxiety,29.9
Missouri,2023,3.0,Depression,23.531604414261462
Missouri,2023,4.0,Anxiety,30.4
Missouri,2023,4.0,Depression,25.644594594594597
Missouri,2023,5.0,Depression,20.123839009287924
Missouri,2023,6.0,Anxiety,29.450000000000003
Missouri,2023,6.0,Depression,23.253033573141487
Missouri,2023,7.0,Anxiety,28.3
Missouri,2023,7.0,Depression,24.324390243902442
Missouri,2023,8.0,Anxiety,24.4
Missouri,2023,8.0,Depression,23.801862917398946
Missouri,2023,9.0,Anxiety,30.2
Missouri,2023,9.0,Depression,24.967142857142857
Missouri,2023,10.0,Anxiety,32.0
Missouri,2023,10.0,Depression,24.404653465346538
Missouri,2023,11.0,Depression,23.946037099494095
Missouri,2023,12.0,Depression,21.32132132132132
Missouri,2024,1.0,Anxiety,19.7
Missouri,2024,1.0,Depression,18.6
Missouri,2024,2.0,Anxiety,22.1
Missouri,2024,2.0,Depression,21.75
Missouri,2024,3.0,Anxiety,17.7
Missouri,2024,3.0,Depression,16.7
Missouri,2024,4.0,Anxiety,18.85
Missouri,2024,4.0,Depression,18.35
Missouri,2024,5.0,Anxiety,15.7
Missouri,2024,5.0,Depression,16.9
Missouri,2024,6.0,Anxiety,16.2
Missouri,2024,6.0,Depression,14.7
Missouri,2024,7.0,Anxiety,17.7
Missouri,2024,7.0,Depression,18.1
Missouri,2024,8.0,Anxiety,18.5
Missouri,2024,8.0,Depression,18.25
Missouri,2024,10.0,Depression,60.0
Missouri,2024,11.0,Depression,10.526315789473683
Missouri,2024,12.0,Depression,20.833333333333336
Montana,2019,1.0,Depression,21.428571428571427
Montana,2019,2.0,Depression,19.53405017921147
Montana,2019,3.0,Depression,20.638297872340424
Montana,2019,4.0,Depression,21.414913957934992
Montana,2019,5.0,Depression,17.92452830188679
Montana,2019,6.0,Depression,24.23580786026201
Montana,2019,7.0,Depression,22.90862290862291
Montana,2019,8.0,Depression,21.399730820995963
Montana,2019,9.0,Depression,23.03921568627451
Montana,2019,10.0,Depression,21.70686456400742
Montana,2019,11.0,Depression,23.792486583184257
Montana,2019,12.0,Depression,29.11392405063291
Montana,2020,1.0,Depression,21.44
Montana,2020,2.0,Depression,22.22222222222222
Montana,2020,3.0,Depression,18.599562363238512
Montana,2020,4.0,Anxiety,22.8
Montana,2020,4.0,Depression,21.731942544459645
Montana,2020,5.0,Anxiety,24.375
Montana,2020,5.0,Depression,21.0830679933665
Montana,2020,6.0,Anxiety,27.625
Montana,2020,6.0,Depression,22.276004842615016
Montana,2020,7.0,Anxiety,31.600000000000005
Montana,2020,7.0,Depression,22.659686800894853
Montana,2020,8.0,Anxiety,27.9
Montana,2020,8.0,Depression,25.278432055749132
Montana,2020,9.0,Anxiety,30.166666666666668
Montana,2020,9.0,Depression,24.734285714285715
Montana,2020,10.0,Anxiety,33.0
Montana,2020,10.0,Depression,22.264494382022473
Montana,2020,11.0,Anxiety,37.9
Montana,2020,11.0,Depression,23.471184971098268
Montana,2020,12.0,Anxiety,36.6
Montana,2020,12.0,Depression,21.410243902439024
Montana,2021,1.0,Anxiety,31.4
Montana,2021,1.0,Depression,21.304538878842678
Montana,2021,2.0,Anxiety,25.1
Montana,2021,2.0,Depression,18.497700729927008
Montana,2021,3.0,Anxiety,27.35
Montana,2021,3.0,Depression,18.428543689320392
Montana,2021,4.0,Anxiety,26.049999999999997
Montana,2021,4.0,Depression,22.7974647887324
Montana,2021,5.0,Anxiety,20.7
Montana,2021,5.0,Depression,18.20819796954315
Montana,2021,6.0,Anxiety,23.6
Montana,2021,6.0,Depression,17.846912568306013
Montana,2021,7.0,Anxiety,20.1
Montana,2021,7.0,Depression,20.06638655462185
Montana,2021,8.0,Anxiety,24.9
Montana,2021,8.0,Depression,22.971978021978025
Montana,2021,9.0,Anxiety,25.766666666666666
Montana,2021,9.0,Depression,21.973030303030303
Montana,2021,10.0,Depression,23.220973782771537
Montana,2021,11.0,Depression,22.757697456492636
Montana,2021,12.0,Anxiety,29.15
Montana,2021,12.0,Depression,22.862058823529413
Montana,2022,1.0,Anxiety,29.2
Montana,2022,1.0,Depression,23.159880478087647
Montana,2022,2.0,Depression,21.86234817813765
Montana,2022,3.0,Anxiety,25.0
Montana,2022,3.0,Depression,21.07842908438061
Montana,2022,4.0,Anxiety,27.9
Montana,2022,4.0,Depression,22.817118644067797
Montana,2022,5.0,Depression,16.636851520572453
Montana,2022,6.0,Anxiety,26.45
Montana,2022,6.0,Depression,23.24553084648494
Montana,2022,7.0,Anxiety,31.6
Montana,2022,7.0,Depression,24.060512820512823
Montana,2022,8.0,Depression,27.816901408450708
Montana,2022,9.0,Anxiety,29.9
Montana,2022,9.0,Depression,22.800494296577945
Montana,2022,10.0,Anxiety,33.2
Montana,2022,10.0,Depression,22.963524150268334
Montana,2022,11.0,Anxiety,29.8
Montana,2022,11.0,Depression,21.768421807747494
Montana,2022,12.0,Anxiety,33.2
Montana,2022,12.0,Depression,20.280769230769234
Montana,2023,1.0,Anxiety,29.3
Montana,2023,1.0,Depression,21.668104265402846
Montana,2023,2.0,Anxiety,29.2
Montana,2023,2.0,Depression,23.32437070938215
Montana,2023,3.0,Anxiety,27.85
Montana,2023,3.0,Depression,22.263347613219093
Montana,2023,4.0,Anxiety,24.1
Montana,2023,4.0,Depression,21.798104738154613
Montana,2023,5.0,Depression,18.181818181818183
Montana,2023,6.0,Anxiety,28.4
Montana,2023,6.0,Depression,22.677297297297297
Montana,2023,7.0,Anxiety,27.8
Montana,2023,7.0,Depression,23.543938223938223
Montana,2023,8.0,Anxiety,23.4
Montana,2023,8.0,Depression,22.74188679245283
Montana,2023,9.0,Anxiety,29.3
Montana,2023,9.0,Depression,21.3304158004158
Montana,2023,10.0,Anxiety,31.0
Montana,2023,10.0,Depression,25.14830985915493
Montana,2023,11.0,Depression,22.73936170212766
Montana,2023,12.0,Depression,20.781379883624275
Montana,2024,1.0,Anxiety,20.2
Montana,2024,1.0,Depression,18.7
Montana,2024,2.0,Anxiety,16.2
Montana,2024,2.0,Depression,14.850000000000001
Montana,2024,3.0,Anxiety,21.5
Montana,2024,3.0,Depression,18.65
Montana,2024,4.0,Anxiety,18.0
Montana,2024,4.0,Depression,17.1
Montana,2024,5.0,Anxiety,18.2
Montana,2024,5.0,Depression,16.45
Montana,2024,6.0,Anxiety,19.2
Montana,2024,6.0,Depression,19.1
Montana,2024,7.0,Anxiety,13.2
Montana,2024,7.0,Depression,14.9
Montana,2024,8.0,Anxiety,15.0
Montana,2024,8.0,Depression,15.100000000000001
Montana,2024,10.0,Depression,100.0
Montana,2024,12.0,Depression,25.0
Nebraska,2019,1.0,Depression,14.709762532981529
Nebraska,2019,2.0,Depression,14.955070603337612
Nebraska,2019,3.0,Depression,15.530047265361244
Nebraska,2019,4.0,Depression,16.654545454545456
Nebraska,2019,5.0,Depression,15.038893690579084
Nebraska,2019,6.0,Depression,14.927536231884059
Nebraska,2019,7.0,Depression,14.275618374558304
Nebraska,2019,8.0,Depression,13.050075872534142
Nebraska,2019,9.0,Depression,14.5935960591133
Nebraska,2019,10.0,Depression,14.69387755102041
Nebraska,2019,11.0,Depression,16.97530864197531
Nebraska,2019,12.0,Depression,18.75
Nebraska,2020,1.0,Depression,12.994652406417112
Nebraska,2020,2.0,Depression,13.466042154566745
Nebraska,2020,3.0,Depression,15.505090054815977
Nebraska,2020,4.0,Anxiety,24.2
Nebraska,2020,4.0,Depression,16.085789473684212
Nebraska,2020,5.0,Anxiety,24.425
Nebraska,2020,5.0,Depression,15.156401018922853
Nebraska,2020,6.0,Anxiety,25.1
Nebraska,2020,6.0,Depression,18.545833333333334
Nebraska,2020,7.0,Anxiety,29.0
Nebraska,2020,7.0,Depression,19.864562458249836
Nebraska,2020,8.0,Anxiety,28.0
Nebraska,2020,8.0,Depression,19.747831325301206
Nebraska,2020,9.0,Anxiety,27.333333333333332
Nebraska,2020,9.0,Depression,18.865043547110055
Nebraska,2020,10.0,Anxiety,30.8
Nebraska,2020,10.0,Depression,17.745043731778427
Nebraska,2020,11.0,Anxiety,34.95
Nebraska,2020,11.0,Depression,18.212329192546587
Nebraska,2020,12.0,Anxiety,27.9
Nebraska,2020,12.0,Depression,18.302012012012014
Nebraska,2021,1.0,Anxiety,30.2
Nebraska,2021,1.0,Depression,17.878805309734513
Nebraska,2021,2.0,Anxiety,26.049999999999997
Nebraska,2021,2.0,Depression,16.823113651647617
Nebraska,2021,3.0,Anxiety,26.85
Nebraska,2021,3.0,Depression,17.37894848270995
Nebraska,2021,4.0,Anxiety,27.05
Nebraska,2021,4.0,Depression,16.8990644276902
Nebraska,2021,5.0,Anxiety,19.65
Nebraska,2021,5.0,Depression,15.977068965517244
Nebraska,2021,6.0,Anxiety,22.25
Nebraska,2021,6.0,Depression,16.746272944932162
Nebraska,2021,7.0,Anxiety,21.6
Nebraska,2021,7.0,Depression,16.743849129593812
Nebraska,2021,8.0,Anxiety,24.5
Nebraska,2021,8.0,Depression,15.190515041020966
Nebraska,2021,9.0,Anxiety,25.366666666666664
Nebraska,2021,9.0,Depression,19.576535750251765
Nebraska,2021,10.0,Depression,15.576534052596088
Nebraska,2021,11.0,Depression,17.543859649122805
Nebraska,2021,12.0,Anxiety,29.4
Nebraska,2021,12.0,Depression,19.244885605338418
Nebraska,2022,1.0,Anxiety,23.7
Nebraska,2022,1.0,Depression,16.441364877161057
Nebraska,2022,2.0,Depression,11.949069539666993
Nebraska,2022,3.0,Anxiety,24.85
Nebraska,2022,3.0,Depression,18.986341463414636
Nebraska,2022,4.0,Anxiety,25.8
Nebraska,2022,4.0,Depression,17.320120481927713
Nebraska,2022,5.0,Depression,17.355371900826448
Nebraska,2022,6.0,Anxiety,24.75
Nebraska,2022,6.0,Depression,15.456369863013698
Nebraska,2022,7.0,Anxiety,26.5
Nebraska,2022,7.0,Depression,5.420000000000001
Nebraska,2022,8.0,Depression,16.095890410958905
Nebraska,2022,9.0,Anxiety,26.0
Nebraska,2022,9.0,Depression,17.23500658761528
Nebraska,2022,10.0,Anxiety,32.5
Nebraska,2022,10.0,Depression,17.975685005393743
Nebraska,2022,11.0,Anxiety,29.1
Nebraska,2022,11.0,Depression,15.608454258675081
Nebraska,2022,12.0,Anxiety,28.1
Nebraska,2022,12.0,Depression,17.630840336134455
Nebraska,2023,1.0,Anxiety,22.3
Nebraska,2023,1.0,Depression,17.38268057784912
Nebraska,2023,2.0,Anxiety,27.4
Nebraska,2023,2.0,Depression,19.640032362459547
Nebraska,2023,3.0,Anxiety,26.85
Nebraska,2023,3.0,Depression,18.349776186213074
Nebraska,2023,4.0,Anxiety,24.9
Nebraska,2023,4.0,Depression,19.687065868263474
Nebraska,2023,5.0,Depression,17.079889807162534
Nebraska,2023,6.0,Anxiety,27.3
Nebraska,2023,6.0,Depression,19.376413612565443
Nebraska,2023,7.0,Anxiety,24.1
Nebraska,2023,7.0,Depression,17.940799031477
Nebraska,2023,8.0,Anxiety,26.0
Nebraska,2023,8.0,Depression,18.8155230125523
Nebraska,2023,9.0,Anxiety,25.5
Nebraska,2023,9.0,Depression,17.110301507537688
Nebraska,2023,10.0,Anxiety,27.8
Nebraska,2023,10.0,Depression,17.061520532741397
Nebraska,2023,11.0,Depression,17.857142857142858
Nebraska,2023,12.0,Depression,13.40782122905028
Nebraska,2024,1.0,Anxiety,18.9
Nebraska,2024,1.0,Depression,17.9
Nebraska,2024,2.0,Anxiety,15.3
Nebraska,2024,2.0,Depression,15.4
Nebraska,2024,3.0,Anxiety,15.8
Nebraska,2024,3.0,Depression,16.45
Nebraska,2024,4.0,Anxiety,15.5
Nebraska,2024,4.0,Depression,15.4
Nebraska,2024,5.0,Anxiety,16.8
Nebraska,2024,5.0,Depression,13.0
Nebraska,2024,6.0,Anxiety,17.8
Nebraska,2024,6.0,Depression,15.65
Nebraska,2024,7.0,Anxiety,15.1
Nebraska,2024,7.0,Depression,14.899999999999999
Nebraska,2024,8.0,Anxiety,17.9
Nebraska,2024,8.0,Depression,14.9
Nebraska,2024,10.0,Depression,12.03883495145631
Nebraska,2024,11.0,Depression,15.41251133272892
Nebraska,2024,12.0,Depression,50.0
Nevada,2019,1.0,Depression,19.565217391304348
Nevada,2019,2.0,Depression,15.486725663716813
Nevada,2019,3.0,Depression,18.617021276595743
Nevada,2019,4.0,Depression,16.346153846153847
Nevada,2019,5.0,Depression,15.527950310559005
Nevada,2019,6.0,Depression,14.917127071823206
Nevada,2019,7.0,Depression,16.63157894736842
Nevada,2019,8.0,Depression,18.75
Nevada,2019,9.0,Depression,17.543859649122805
Nevada,2019,10.0,Depression,16.730038022813687
Nevada,2019,11.0,Depression,26.666666666666668
Nevada,2019,12.0,Depression,0.0
Nevada,2020,1.0,Depression,20.833333333333336
Nevada,2020,2.0,Depression,13.45707656612529
Nevada,2020,3.0,Depression,15.773809523809524
Nevada,2020,4.0,Anxiety,31.4
Nevada,2020,4.0,Depression,22.413705179282868
Nevada,2020,5.0,Anxiety,32.225
Nevada,2020,5.0,Depression,23.3825
Nevada,2020,6.0,Anxiety,35.05
Nevada,2020,6.0,Depression,51.40444444444445
Nevada,2020,7.0,Anxiety,42.36666666666667
Nevada,2020,7.0,Depression,27.19761904761905
Nevada,2020,8.0,Anxiety,35.2
Nevada,2020,8.0,Depression,20.923548387096776
Nevada,2020,9.0,Anxiety,35.666666666666664
Nevada,2020,9.0,Depression,20.376666666666665
Nevada,2020,10.0,Anxiety,38.5
Nevada,2020,10.0,Depression,21.443905579399143
Nevada,2020,11.0,Anxiety,42.8
Nevada,2020,11.0,Depression,27.91470588235294
Nevada,2020,12.0,Anxiety,39.5
Nevada,2020,12.0,Depression,41.473333333333336
Nevada,2021,1.0,Anxiety,36.15
Nevada,2021,1.0,Depression,20.330909090909092
Nevada,2021,2.0,Anxiety,39.95
Nevada,2021,2.0,Depression,19.827401129943503
Nevada,2021,3.0,Anxiety,32.45
Nevada,2021,3.0,Depression,21.556728395061732
Nevada,2021,4.0,Anxiety,25.799999999999997
Nevada,2021,4.0,Depression,21.54168449197861
Nevada,2021,5.0,Anxiety,28.299999999999997
Nevada,2021,5.0,Depression,19.71305031446541
Nevada,2021,6.0,Anxiety,30.450000000000003
Nevada,2021,6.0,Depression,20.51308510638298
Nevada,2021,7.0,Anxiety,32.5
Nevada,2021,7.0,Depression,11.335882352941177
Nevada,2021,8.0,Anxiety,30.65
Nevada,2021,8.0,Depression,15.325769230769232
Nevada,2021,9.0,Anxiety,28.53333333333333
Nevada,2021,9.0,Depression,18.99388349514563
Nevada,2021,10.0,Depression,11.11111111111111
Nevada,2021,11.0,Depression,19.834710743801654
Nevada,2021,12.0,Anxiety,30.35
Nevada,2021,12.0,Depression,22.395
Nevada,2022,1.0,Anxiety,31.1
Nevada,2022,1.0,Depression,33.32666666666667
Nevada,2022,2.0,Depression,22.131147540983605
Nevada,2022,3.0,Anxiety,27.799999999999997
Nevada,2022,3.0,Depression,20.97169811320755
Nevada,2022,4.0,Anxiety,25.7
Nevada,2022,4.0,Depression,16.67857142857143
Nevada,2022,5.0,Depression,14.285714285714285
Nevada,2022,6.0,Anxiety,33.95
Nevada,2022,6.0,Depression,23.75542288557214
Nevada,2022,7.0,Anxiety,29.7
Nevada,2022,7.0,Depression,18.33238095238095
Nevada,2022,8.0,Depression,19.774011299435028
Nevada,2022,9.0,Anxiety,34.2
Nevada,2022,9.0,Depression,20.823465346534654
Nevada,2022,10.0,Anxiety,35.7
Nevada,2022,10.0,Depression,21.975853658536586
Nevada,2022,11.0,Anxiety,38.3
Nevada,2022,11.0,Depression,21.171939799331106
Nevada,2022,12.0,Anxiety,37.4
Nevada,2022,12.0,Depression,24.537777777777777
Nevada,2023,1.0,Anxiety,26.8
Nevada,2023,1.0,Depression,16.462249240121583
Nevada,2023,2.0,Anxiety,31.8
Nevada,2023,2.0,Depression,23.546467065868264
Nevada,2023,3.0,Anxiety,31.45
Nevada,2023,3.0,Depression,21.11987341772152
Nevada,2023,4.0,Anxiety,30.0
Nevada,2023,4.0,Depression,14.72888888888889
Nevada,2023,5.0,Depression,17.857142857142858
Nevada,2023,6.0,Anxiety,28.8
Nevada,2023,6.0,Depression,22.65364238410596
Nevada,2023,7.0,Anxiety,31.6
Nevada,2023,7.0,Depression,22.746296296296297
Nevada,2023,8.0,Anxiety,28.6
Nevada,2023,8.0,Depression,22.96904761904762
Nevada,2023,9.0,Anxiety,33.4
Nevada,2023,9.0,Depression,26.656027397260274
Nevada,2023,10.0,Anxiety,28.6
Nevada,2023,10.0,Depression,24.643529411764707
Nevada,2023,11.0,Depression,17.537313432835823
Nevada,2023,12.0,Depression,18.71508379888268
Nevada,2024,1.0,Anxiety,18.1
Nevada,2024,1.0,Depression,20.6
Nevada,2024,2.0,Anxiety,20.1
Nevada,2024,2.0,Depression,18.35
Nevada,2024,3.0,Anxiety,18.2
Nevada,2024,3.0,Depression,16.35
Nevada,2024,4.0,Anxiety,20.25
Nevada,2024,4.0,Depression,21.225
Nevada,2024,5.0,Anxiety,15.7
Nevada,2024,5.0,Depression,16.35
Nevada,2024,6.0,Anxiety,18.1
Nevada,2024,6.0,Depression,19.2
Nevada,2024,7.0,Anxiety,12.1
Nevada,2024,7.0,Depression,13.65
Nevada,2024,8.0,Anxiety,14.7
Nevada,2024,8.0,Depression,16.7
Nevada,2024,10.0,Depression,0.0
Nevada,2024,11.0,Depression,0.0
Nevada,2024,12.0,Depression,19.485294117647058
New Hampshire,2019,1.0,Depression,0.0
New Hampshire,2019,2.0,Depression,25.0
New Hampshire,2019,3.0,Depression,19.594594594594593
New Hampshire,2019,4.0,Depression,21.852731591448933
New Hampshire,2019,5.0,Depression,21.428571428571427
New Hampshire,2019,6.0,Depression,18.672199170124482
New Hampshire,2019,7.0,Depression,17.04946996466431
New Hampshire,2019,8.0,Depression,17.890520694259013
New Hampshire,2019,9.0,Depression,0.0
New Hampshire,2019,10.0,Depression,18.290258449304176
New Hampshire,2019,11.0,Depression,18.89763779527559
New Hampshire,2019,12.0,Depression,19.904458598726116
New Hampshire,2020,1.0,Depression,17.656500802568218
New Hampshire,2020,2.0,Depression,22.340425531914892
New Hampshire,2020,3.0,Depression,21.90775681341719
New Hampshire,2020,4.0,Anxiety,31.3
New Hampshire,2020,4.0,Depression,21.88536869340233
New Hampshire,2020,5.0,Anxiety,26.725
New Hampshire,2020,5.0,Depression,22.48441823899371
New Hampshire,2020,6.0,Anxiety,29.625
New Hampshire,2020,6.0,Depression,18.78575581395349
New Hampshire,2020,7.0,Anxiety,31.8
New Hampshire,2020,7.0,Depression,23.399826589595378
New Hampshire,2020,8.0,Anxiety,28.4
New Hampshire,2020,8.0,Depression,18.336349206349205
New Hampshire,2020,9.0,Anxiety,29.433333333333334
New Hampshire,2020,9.0,Depression,21.4447201946472
New Hampshire,2020,10.0,Anxiety,31.25
New Hampshire,2020,10.0,Depression,19.339285714285715
New Hampshire,2020,11.0,Anxiety,35.55
New Hampshire,2020,11.0,Depression,22.605
New Hampshire,2020,12.0,Anxiety,32.2
New Hampshire,2020,12.0,Depression,22.81351648351648
New Hampshire,2021,1.0,Anxiety,33.1
New Hampshire,2021,1.0,Depression,24.432771084337347
New Hampshire,2021,2.0,Anxiety,27.950000000000003
New Hampshire,2021,2.0,Depression,20.563823529411767
New Hampshire,2021,3.0,Anxiety,29.8
New Hampshire,2021,3.0,Depression,20.18625
New Hampshire,2021,4.0,Anxiety,23.3
New Hampshire,2021,4.0,Depression,17.809563106796116
New Hampshire,2021,5.0,Anxiety,24.200000000000003
New Hampshire,2021,5.0,Depression,20.7298275862069
New Hampshire,2021,6.0,Anxiety,22.200000000000003
New Hampshire,2021,6.0,Depression,21.91149659863946
New Hampshire,2021,7.0,Anxiety,21.8
New Hampshire,2021,7.0,Depression,21.743684210526318
New Hampshire,2021,8.0,Anxiety,22.4
New Hampshire,2021,8.0,Depression,20.14487212276215
New Hampshire,2021,9.0,Anxiety,23.7
New Hampshire,2021,9.0,Depression,18.75918548939083
New Hampshire,2021,10.0,Depression,17.55485893416928
New Hampshire,2021,11.0,Depression,20.58414464534075
New Hampshire,2021,12.0,Anxiety,27.1
New Hampshire,2021,12.0,Depression,22.646602787456448
New Hampshire,2022,1.0,Anxiety,20.8
New Hampshire,2022,1.0,Depression,19.860234009360376
New Hampshire,2022,2.0,Depression,17.16566866267465
New Hampshire,2022,3.0,Anxiety,25.549999999999997
New Hampshire,2022,3.0,Depression,22.978568281938326
New Hampshire,2022,4.0,Anxiety,30.0
New Hampshire,2022,4.0,Depression,22.34805068226121
New Hampshire,2022,5.0,Depression,25.768321513002363
New Hampshire,2022,6.0,Anxiety,27.6
New Hampshire,2022,6.0,Depression,19.68872093023256
New Hampshire,2022,7.0,Anxiety,26.9
New Hampshire,2022,7.0,Depression,19.986209048361935
New Hampshire,2022,8.0,Depression,20.361990950226243
New Hampshire,2022,9.0,Anxiety,36.1
New Hampshire,2022,9.0,Depression,24.218235294117648
New Hampshire,2022,10.0,Anxiety,28.0
New Hampshire,2022,10.0,Depression,23.27941580756014
New Hampshire,2022,11.0,Anxiety,27.0
New Hampshire,2022,11.0,Depression,23.389327217125384
New Hampshire,2022,12.0,Anxiety,29.6
New Hampshire,2022,12.0,Depression,25.216126914660833
New Hampshire,2023,1.0,Anxiety,27.7
New Hampshire,2023,1.0,Depression,20.491987315010572
New Hampshire,2023,2.0,Anxiety,26.3
New Hampshire,2023,2.0,Depression,19.436842105263157
New Hampshire,2023,3.0,Anxiety,23.8
New Hampshire,2023,3.0,Depression,20.80779578606159
New Hampshire,2023,4.0,Anxiety,30.1
New Hampshire,2023,4.0,Depression,20.220309278350516
New Hampshire,2023,5.0,Depression,18.625277161862527
New Hampshire,2023,6.0,Anxiety,25.95
New Hampshire,2023,6.0,Depression,23.37684818481848
New Hampshire,2023,7.0,Anxiety,27.3
New Hampshire,2023,7.0,Depression,19.46545454545455
New Hampshire,2023,8.0,Anxiety,24.2
New Hampshire,2023,8.0,Depression,31.076666666666664
New Hampshire,2023,9.0,Anxiety,28.3
New Hampshire,2023,9.0,Depression,20.706846038863976
New Hampshire,2023,10.0,Anxiety,30.5
New Hampshire,2023,10.0,Depression,19.947192118226603
New Hampshire,2023,11.0,Depression,18.958155422715627
New Hampshire,2023,12.0,Depression,18.448438978240304
New Hampshire,2024,1.0,Anxiety,13.2
New Hampshire,2024,1.0,Depression,12.9
New Hampshire,2024,2.0,Anxiety,19.5
New Hampshire,2024,2.0,Depression,18.1
New Hampshire,2024,3.0,Anxiety,13.9
New Hampshire,2024,3.0,Depression,12.7
New Hampshire,2024,4.0,Anxiety,18.4
New Hampshire,2024,4.0,Depression,17.775
